wines_name,keywords_name,group_name
Tenuta Nuova Brunello di Montalcino,ground coffee,earth
Tenuta Nuova Brunello di Montalcino,toast,microbio
Tenuta Nuova Brunello di Montalcino,toast,non_oak
Tenuta Nuova Brunello di Montalcino,toasted nuts,non_oak
Tenuta Tignanello 'Solaia',citrus,citrus_fruit
Tenuta Tignanello 'Solaia',coffee,non_oak
Tenuta Tignanello 'Solaia',coffee,oak
Tenuta Tignanello 'Solaia',cream,microbio
Tenuta Tignanello 'Solaia',toast,microbio
Tenuta Tignanello 'Solaia',toast,non_oak
Tenuta Tignanello 'Solaia',toasted bread,microbio
Terrasse à l'Ombre Côtes du Rhône,coffee,non_oak
Terrasse à l'Ombre Côtes du Rhône,coffee,oak
Tessons Clos de Mon Plaisir Meursault,citrus,citrus_fruit
Tessons Clos de Mon Plaisir Meursault,cream,microbio
Tessons Clos de Mon Plaisir Meursault,green apple,tree_fruit
Tessons Clos de Mon Plaisir Meursault,toast,microbio
Tessons Clos de Mon Plaisir Meursault,toast,non_oak
The Armagh Shiraz,coffee,non_oak
The Armagh Shiraz,coffee,oak
The Armagh Shiraz,cream,microbio
The Armagh Shiraz,toast,microbio
The Armagh Shiraz,toast,non_oak
The Black Lion,coffee,non_oak
The Black Lion,coffee,oak
The Black Lion,cream,microbio
The Black Lion,toast,microbio
The Black Lion,toast,non_oak
The Journeyman,cream,microbio
The Laird,coffee,non_oak
The Laird,coffee,oak
The Laird,cream,microbio
The Laird,toast,microbio
The Laird,toast,non_oak
The Mackenzie,coffee,non_oak
The Mackenzie,coffee,oak
The Mackenzie,cream,microbio
The Mackenzie,toast,microbio
The Mackenzie,toast,non_oak
The Stork,cream,microbio
Tignanello,citrus,citrus_fruit
Tignanello,citrus zest,citrus_fruit
Tignanello,coffee,non_oak
Tignanello,coffee,oak
Tignanello,cream,microbio
Tignanello,green apple,tree_fruit
Tignanello,ground coffee,earth
Tignanello,toast,microbio
Tignanello,toast,non_oak
Tignanello,toasted almond,non_oak
Tignanello,toasted bread,microbio
Tinto,citrus,citrus_fruit
Tinto,citrus,citrus_fruit
Tinto,citrus,citrus_fruit
Tinto,coffee,non_oak
Tinto,coffee,non_oak
Tinto,coffee,non_oak
Tinto,coffee,oak
Tinto,coffee,oak
Tinto,coffee,oak
Tinto,cream,microbio
Tinto,cream,microbio
Tinto,cream,microbio
Tinto,ground coffee,earth
Tinto,toast,microbio
Tinto,toast,microbio
Tinto,toast,microbio
Tinto,toast,microbio
Tinto,toast,non_oak
Tinto,toast,non_oak
Tinto,toast,non_oak
Tinto,toast,non_oak
Tinto,toasted almond,non_oak
Tinto,toasted nuts,non_oak
Tokaji Aszú 3 Puttonyos,citrus,citrus_fruit
Tokaji Aszú 3 Puttonyos,coffee,non_oak
Tokaji Aszú 3 Puttonyos,coffee,oak
Tokaji Aszú 3 Puttonyos,cream,microbio
Tokaji Aszú 3 Puttonyos,green apple,tree_fruit
Tokaji Aszú 3 Puttonyos,toast,microbio
Tokaji Aszú 3 Puttonyos,toast,non_oak
Tokaji Aszú 5 Puttonyos,citrus,citrus_fruit
Tokaji Aszú 5 Puttonyos,citrus,citrus_fruit
Tokaji Aszú 5 Puttonyos,coffee,non_oak
Tokaji Aszú 5 Puttonyos,coffee,oak
Tokaji Aszú 5 Puttonyos,cream,microbio
Tokaji Aszú 5 Puttonyos,cream,microbio
Tokaji Aszú 5 Puttonyos,green apple,tree_fruit
Tokaji Aszú 5 Puttonyos,toast,microbio
Tokaji Aszú 5 Puttonyos,toast,non_oak
Tokaji Aszú 5 Puttonyos,toasted almond,non_oak
Tokaji Aszú 5 Puttonyos,toasted bread,microbio
Tokaji Aszú 6 Puttonyos,citrus,citrus_fruit
Tokaji Aszú 6 Puttonyos,citrus,citrus_fruit
Tokaji Aszú 6 Puttonyos,coffee,non_oak
Tokaji Aszú 6 Puttonyos,coffee,oak
Tokaji Aszú 6 Puttonyos,cream,microbio
Tokaji Aszú 6 Puttonyos,green apple,tree_fruit
Tokaji Aszú 6 Puttonyos,green apple,tree_fruit
Tokaji Aszú 6 Puttonyos,toast,microbio
Tokaji Aszú 6 Puttonyos,toast,non_oak
Tokaji Aszú 6 Puttonyos,toasted nuts,non_oak
Toknar,coffee,non_oak
Toknar,coffee,oak
Tordiz 40 Year Old Tawny Port,coffee,non_oak
Tordiz 40 Year Old Tawny Port,coffee,oak
Tordiz 40 Year Old Tawny Port,cream,microbio
Tordiz 40 Year Old Tawny Port,toast,microbio
Tordiz 40 Year Old Tawny Port,toast,non_oak
Toro,citrus,citrus_fruit
Toro,coffee,non_oak
Toro,coffee,oak
Toro,cream,microbio
Toro,toast,microbio
Toro,toast,non_oak
Toro,toasted almond,non_oak
Toro,toasted bread,microbio
Torre Muga,citrus,citrus_fruit
Torre Muga,coffee,non_oak
Torre Muga,coffee,oak
Torre Muga,cream,microbio
Torre Muga,ground coffee,earth
Torre Muga,toast,microbio
Torre Muga,toast,non_oak
Toscana,citrus,citrus_fruit
Toscana,citrus,citrus_fruit
Toscana,citrus zest,citrus_fruit
Toscana,coffee,non_oak
Toscana,coffee,non_oak
Toscana,coffee,non_oak
Toscana,coffee,oak
Toscana,coffee,oak
Toscana,coffee,oak
Toscana,cream,microbio
Toscana,cream,microbio
Toscana,cream,microbio
Toscana,green apple,tree_fruit
Toscana,ground coffee,earth
Toscana,toast,microbio
Toscana,toast,microbio
Toscana,toast,microbio
Toscana,toast,non_oak
Toscana,toast,non_oak
Toscana,toast,non_oak
Toscana Batar,citrus,citrus_fruit
Toscana Batar,cream,microbio
Toscana Batar,green apple,tree_fruit
Toscana Batar,toast,microbio
Toscana Batar,toast,non_oak
Toscana Batar,toasted almond,non_oak
Toscana Batar,toasted nuts,non_oak
Toscana Bianco,citrus,citrus_fruit
Toscana Bianco,citrus zest,citrus_fruit
Toscana Bianco,cream,microbio
Toscana Bianco,green apple,tree_fruit
Toscana Bianco,toast,microbio
Toscana Bianco,toast,non_oak
Toscana Bianco,toasted almond,non_oak
Toscana Camartina,coffee,non_oak
Toscana Camartina,coffee,oak
Toscana Camartina,cream,microbio
Toscana Camartina,toast,microbio
Toscana Camartina,toast,non_oak
Toscana Camartina,toasted almond,non_oak
Toscana I Sodi di San Niccolo,citrus blossom,floral
Toscana I Sodi di San Niccolo,coffee,non_oak
Toscana I Sodi di San Niccolo,coffee,oak
Toscana I Sodi di San Niccolo,cream,microbio
Toscana I Sodi di San Niccolo,toast,microbio
Toscana I Sodi di San Niccolo,toast,non_oak
Toscana Il Pareto,coffee,non_oak
Toscana Il Pareto,coffee,oak
Toscana Il Pareto,cream,microbio
Toscana Il Pareto,toast,microbio
Toscana Il Pareto,toast,non_oak
Toscana Rosso,coffee,non_oak
Toscana Rosso,coffee,oak
Toscana Rosso,cream,microbio
Toscana Rosso,toast,microbio
Toscana Rosso,toast,non_oak
Touran,coffee,non_oak
Touran,coffee,oak
Touran,cream,microbio
Tourmaline Pomerol,coffee,non_oak
Tourmaline Pomerol,coffee,oak
Tourmaline Pomerol,toast,microbio
Tourmaline Pomerol,toast,non_oak
Trasnocho,coffee,non_oak
Trasnocho,coffee,oak
Trasnocho,cream,microbio
Trasnocho,toast,microbio
Trasnocho,toast,non_oak
Trebbiano d'Abruzzo,citrus,citrus_fruit
Trebbiano d'Abruzzo,citrus,citrus_fruit
Trebbiano d'Abruzzo,coffee,non_oak
Trebbiano d'Abruzzo,coffee,oak
Trebbiano d'Abruzzo,cream,microbio
Trebbiano d'Abruzzo,cream,microbio
Trebbiano d'Abruzzo,green apple,tree_fruit
Trebbiano d'Abruzzo,green apple,tree_fruit
Trebbiano d'Abruzzo,toast,microbio
Trebbiano d'Abruzzo,toast,non_oak
Trebbiano d'Abruzzo,toasted almond,non_oak
Treinta y Dos Pinot Noir,coffee,non_oak
Treinta y Dos Pinot Noir,coffee,oak
Treinta y Dos Pinot Noir,cream,microbio
Treinta y Dos Pinot Noir,toast,microbio
Treinta y Dos Pinot Noir,toast,non_oak
Triglia Negroamaro Rosato,citrus,citrus_fruit
Trittenheimer Apotheke,citrus,citrus_fruit
Trittenheimer Apotheke,cream,microbio
Trittenheimer Apotheke,green apple,tree_fruit
Turriga Isola dei Nuraghi,citrus,citrus_fruit
Turriga Isola dei Nuraghi,coffee,non_oak
Turriga Isola dei Nuraghi,coffee,oak
Turriga Isola dei Nuraghi,cream,microbio
Turriga Isola dei Nuraghi,toast,microbio
Turriga Isola dei Nuraghi,toast,non_oak
Turriga Isola dei Nuraghi,toasted marshmallow,oak
Ulysses,citrus,citrus_fruit
Ulysses,coffee,non_oak
Ulysses,coffee,oak
Ulysses,cream,microbio
Ulysses,toast,microbio
Ulysses,toast,non_oak
Unico,citrus,citrus_fruit
Unico,coffee,non_oak
Unico,coffee,oak
Unico,cream,microbio
Unico,green apple,tree_fruit
Unico,toast,microbio
Unico,toast,non_oak
Unico Reserva Especial Edición,citrus,citrus_fruit
Unico Reserva Especial Edición,coffee,non_oak
Unico Reserva Especial Edición,coffee,oak
Unico Reserva Especial Edición,cream,microbio
Unico Reserva Especial Edición,toast,microbio
Unico Reserva Especial Edición,toast,non_oak
V Red,citrus,citrus_fruit
V Red,coffee,non_oak
V Red,coffee,oak
V Red,toast,microbio
V Red,toast,non_oak
V.P Extra Brut Champagne Grand Cru 'Ambonnay',citrus,citrus_fruit
V.P Extra Brut Champagne Grand Cru 'Ambonnay',coffee,non_oak
V.P Extra Brut Champagne Grand Cru 'Ambonnay',coffee,oak
V.P Extra Brut Champagne Grand Cru 'Ambonnay',cream,microbio
V.P Extra Brut Champagne Grand Cru 'Ambonnay',green apple,tree_fruit
V.P Extra Brut Champagne Grand Cru 'Ambonnay',toast,microbio
V.P Extra Brut Champagne Grand Cru 'Ambonnay',toast,non_oak
V.P Extra Brut Champagne Grand Cru 'Ambonnay',toasted almond,non_oak
V.P Extra Brut Champagne Grand Cru 'Ambonnay',toasted nuts,non_oak
VIK,citrus,citrus_fruit
VIK,coffee,non_oak
VIK,coffee,oak
VIK,cream,microbio
VIK,toast,microbio
VIK,toast,non_oak
VT Vendemmia Tardiva,citrus,citrus_fruit
VT Vendemmia Tardiva,coffee,non_oak
VT Vendemmia Tardiva,coffee,oak
VT Vendemmia Tardiva,cream,microbio
VT Vendemmia Tardiva,green apple,tree_fruit
VT Vendemmia Tardiva,toast,microbio
VT Vendemmia Tardiva,toast,non_oak
VV 26 Blanc de Blancs Vieilles Vignes Grand Cru Brut,citrus,citrus_fruit
VV 26 Blanc de Blancs Vieilles Vignes Grand Cru Brut,cream,microbio
VV 26 Blanc de Blancs Vieilles Vignes Grand Cru Brut,green apple,tree_fruit
VV 26 Blanc de Blancs Vieilles Vignes Grand Cru Brut,toast,microbio
VV 26 Blanc de Blancs Vieilles Vignes Grand Cru Brut,toast,non_oak
VV 26 Blanc de Blancs Vieilles Vignes Grand Cru Brut,toasted bread,microbio
VV 26 Blanc de Blancs Vieilles Vignes Grand Cru Brut,toasted nuts,non_oak
Vacqueyras,coffee,non_oak
Vacqueyras,coffee,oak
Vacqueyras,cream,microbio
Valbuena 5º,citrus,citrus_fruit
Valbuena 5º,coffee,non_oak
Valbuena 5º,coffee,oak
Valbuena 5º,cream,microbio
Valbuena 5º,green apple,tree_fruit
Valbuena 5º,hazelnut cream,non_oak
Valbuena 5º,toast,microbio
Valbuena 5º,toast,non_oak
Valdegatiles Ribera del Duero,coffee,non_oak
Valdegatiles Ribera del Duero,coffee,oak
Valdegatiles Ribera del Duero,cream,microbio
Valdegatiles Ribera del Duero,toast,microbio
Valdegatiles Ribera del Duero,toast,non_oak
Valdegatiles Ribera del Duero,toasted bread,microbio
Valdegines,coffee,non_oak
Valdegines,coffee,oak
Valdegines,cream,microbio
Valdegines,toast,microbio
Valdegines,toast,non_oak
Valmezzane Amarone della Valpolicella,coffee,non_oak
Valmezzane Amarone della Valpolicella,coffee,oak
Valmezzane Amarone della Valpolicella,cream,microbio
Valpolicella Classico Superiore,citrus,citrus_fruit
Valpolicella Classico Superiore,coffee,non_oak
Valpolicella Classico Superiore,coffee,oak
Valpolicella Classico Superiore,cream,microbio
Valpolicella Classico Superiore,toast,microbio
Valpolicella Classico Superiore,toast,non_oak
Valpolicella Classico Superiore,toasted bread,microbio
Valpolicella Superiore Monte Lodoletta,citrus,citrus_fruit
Valpolicella Superiore Monte Lodoletta,coffee,non_oak
Valpolicella Superiore Monte Lodoletta,coffee,oak
Valpolicella Superiore Monte Lodoletta,cream,microbio
Valpolicella Superiore Monte Lodoletta,green apple,tree_fruit
Valpolicella Superiore Monte Lodoletta,hazelnut cream,non_oak
Valpolicella Superiore Monte Lodoletta,toast,microbio
Valpolicella Superiore Monte Lodoletta,toast,non_oak
Vecchie Vigne Brunello di Montalcino,citrus,citrus_fruit
Vecchie Vigne Brunello di Montalcino,coffee,non_oak
Vecchie Vigne Brunello di Montalcino,coffee,oak
Vecchie Vigne Brunello di Montalcino,cream,microbio
Vecchie Vigne Brunello di Montalcino,toast,microbio
Vecchie Vigne Brunello di Montalcino,toast,non_oak
Veneto Alzero Cabernet,coffee,non_oak
Veneto Alzero Cabernet,coffee,oak
Veneto Alzero Cabernet,cream,microbio
Veneto Alzero Cabernet,ground coffee,earth
Veneto Alzero Cabernet,toast,microbio
Veneto Alzero Cabernet,toast,non_oak
Veneto Rosso del Bepi,citrus,citrus_fruit
Veneto Rosso del Bepi,coffee,non_oak
Veneto Rosso del Bepi,coffee,oak
Veneto Rosso del Bepi,cream,microbio
Veneto Rosso del Bepi,toast,microbio
Veneto Rosso del Bepi,toast,non_oak
Victorino,citrus,citrus_fruit
Victorino,coffee,non_oak
Victorino,coffee,oak
Victorino,cream,microbio
Victorino,toast,microbio
Victorino,toast,non_oak
Victorino,toasted bread,microbio
Vieille Vigne Griottes-Chambertin Grand Cru,cream,microbio
Vieilles Vignes Châteauneuf-du-Pape Blanc,citrus,citrus_fruit
Vieilles Vignes Châteauneuf-du-Pape Blanc,coffee,non_oak
Vieilles Vignes Châteauneuf-du-Pape Blanc,coffee,oak
Vieilles Vignes Châteauneuf-du-Pape Blanc,cream,microbio
Vieilles Vignes Châteauneuf-du-Pape Blanc,green apple,tree_fruit
Vieilles Vignes Châteauneuf-du-Pape Blanc,toast,microbio
Vieilles Vignes Châteauneuf-du-Pape Blanc,toast,non_oak
Vieilles Vignes La Parcelle 8 Apalta,coffee,non_oak
Vieilles Vignes La Parcelle 8 Apalta,coffee,oak
Vieilles Vignes Mazis-Chambertin Grand Cru,citrus,citrus_fruit
Vieilles Vignes Meursault,citrus,citrus_fruit
Vieilles Vignes Meursault,cream,microbio
Vieilles Vignes Meursault,green apple,tree_fruit
Vieilles Vignes Meursault,toast,microbio
Vieilles Vignes Meursault,toast,non_oak
Vigna Cappella di S. Stefano Perno Barolo,citrus,citrus_fruit
Vigna Cappella di S. Stefano Perno Barolo,coffee,non_oak
Vigna Cappella di S. Stefano Perno Barolo,coffee,oak
Vigna Cappella di S. Stefano Perno Barolo,cream,microbio
Vigna Colonnello Barolo Riserva Bussia,citrus,citrus_fruit
Vigna Colonnello Barolo Riserva Bussia,coffee,non_oak
Vigna Colonnello Barolo Riserva Bussia,coffee,oak
Vigna Colonnello Barolo Riserva Bussia,toast,microbio
Vigna Colonnello Barolo Riserva Bussia,toast,non_oak
Vigna Grande Cerzito Taurasi Riserva,coffee,non_oak
Vigna Grande Cerzito Taurasi Riserva,coffee,oak
Vigna Madonna Assunta La Villa Barolo Riserva,cream,microbio
Vigna Molsino,citrus,citrus_fruit
Vigna Molsino,coffee,non_oak
Vigna Molsino,coffee,oak
Vigna Molsino,cream,microbio
Vigna Molsino,toast,microbio
Vigna Molsino,toast,non_oak
Vigne Vecchie Gold Series Leggenda Primitivo di Manduria,citrus,citrus_fruit
Vigne Vecchie Gold Series Leggenda Primitivo di Manduria,coffee,non_oak
Vigne Vecchie Gold Series Leggenda Primitivo di Manduria,coffee,oak
Vigneto Bellavista Chianti Classico,coffee,non_oak
Vigneto Bellavista Chianti Classico,coffee,oak
Vin Santo di Montepulciano,citrus,citrus_fruit
Vin Santo di Montepulciano,coffee,non_oak
Vin Santo di Montepulciano,coffee,oak
Vin Santo di Montepulciano,cream,microbio
Vin Santo di Montepulciano Occhio di Pernice,citrus,citrus_fruit
Vin Santo di Montepulciano Occhio di Pernice,coffee,non_oak
Vin Santo di Montepulciano Occhio di Pernice,coffee,oak
Vin Santo di Montepulciano Occhio di Pernice,cream,microbio
Vin de Constance (Natural Sweet),citrus,citrus_fruit
Vin de Constance (Natural Sweet),citrus blossom,floral
Vin de Constance (Natural Sweet),citrus oil,earth
Vin de Constance (Natural Sweet),citrus zest,citrus_fruit
Vin de Constance (Natural Sweet),coffee,non_oak
Vin de Constance (Natural Sweet),coffee,oak
Vin de Constance (Natural Sweet),cream,microbio
Vin de Constance (Natural Sweet),green apple,tree_fruit
Vin de Constance (Natural Sweet),toast,microbio
Vin de Constance (Natural Sweet),toast,non_oak
Vin de Constance (Natural Sweet),toasted almond,non_oak
Vin de Paille,citrus,citrus_fruit
Vin de Paille,coffee,non_oak
Vin de Paille,coffee,oak
Vin de Pays de l'Hérault,citrus,citrus_fruit
Vin de Pays de l'Hérault,coffee,non_oak
Vin de Pays de l'Hérault,coffee,oak
Vin de Pays de l'Hérault,cream,microbio
Vin de Pays de l'Hérault Blanc,citrus,citrus_fruit
Vin de Pays de l'Hérault Blanc,cream,microbio
Vin de Pays de l'Hérault Blanc,toast,microbio
Vin de Pays de l'Hérault Blanc,toast,non_oak
Vin de Pays de l'Hérault Blanc,toasted nuts,non_oak
Vinha Centenaria Branco,citrus,citrus_fruit
Vinha Centenaria Branco,green apple,tree_fruit
Vinha dos Utras,citrus,citrus_fruit
Vinha dos Utras,cream,microbio
Vinhas Velhas Tinto,toast,microbio
Vinhas Velhas Tinto,toast,non_oak
Vintage,citrus,citrus_fruit
Vintage,citrus blossom,floral
Vintage,citrus zest,citrus_fruit
Vintage,coffee,non_oak
Vintage,coffee,oak
Vintage,cream,microbio
Vintage,green apple,tree_fruit
Vintage,toast,microbio
Vintage,toast,non_oak
Vintage,toasted almond,non_oak
Vintage,toasted bread,microbio
Vintage,toasted marshmallow,oak
Vintage,toasted nuts,non_oak
Vintage Port,citrus,citrus_fruit
Vintage Port,citrus,citrus_fruit
Vintage Port,citrus,citrus_fruit
Vintage Port,citrus zest,citrus_fruit
Vintage Port,coffee,non_oak
Vintage Port,coffee,non_oak
Vintage Port,coffee,non_oak
Vintage Port,coffee,oak
Vintage Port,coffee,oak
Vintage Port,coffee,oak
Vintage Port,cream,microbio
Vintage Port,cream,microbio
Vintage Port,cream,microbio
Vintage Port,toast,microbio
Vintage Port,toast,microbio
Vintage Port,toast,non_oak
Vintage Port,toast,non_oak
Vintage Port Nacional,coffee,non_oak
Vintage Port Nacional,coffee,oak
Vintage Port Nacional,cream,microbio
Vintage Port Nacional,toasted nuts,non_oak
Vittorio Moretti,citrus,citrus_fruit
Vittorio Moretti,cream,microbio
Vittorio Moretti,green apple,tree_fruit
Vittorio Moretti,toast,microbio
Vittorio Moretti,toast,non_oak
Viña El Pison,coffee,non_oak
Viña El Pison,coffee,oak
Viña El Pison,cream,microbio
Viña El Pison,toast,microbio
Viña El Pison,toast,non_oak
Volnay 1er Cru Les Caillerets,citrus,citrus_fruit
Volnay 1er Cru Les Caillerets,coffee,non_oak
Volnay 1er Cru Les Caillerets,coffee,oak
Volnay 1er Cru Les Caillerets,cream,microbio
Vosne-Romanée,coffee,non_oak
Vosne-Romanée,coffee,oak
Vosne-Romanée,cream,microbio
Vosne-Romanée 'Les Quartiers de Nuits',coffee,non_oak
Vosne-Romanée 'Les Quartiers de Nuits',coffee,oak
Vosne-Romanée 1er Cru 'Aux Malconsorts',citrus,citrus_fruit
Vosne-Romanée 1er Cru 'Aux Malconsorts',cream,microbio
Vosne-Romanée 1er Cru 'Aux Malconsorts',toast,microbio
Vosne-Romanée 1er Cru 'Aux Malconsorts',toast,non_oak
Vosne-Romanée Premier Cru 'Les Suchots',coffee,non_oak
Vosne-Romanée Premier Cru 'Les Suchots',coffee,oak
Vosne-Romanée Premier Cru 'Les Suchots',toast,microbio
Vosne-Romanée Premier Cru 'Les Suchots',toast,non_oak
Vosne-Romanée Premier Cru Aux Reignots,citrus,citrus_fruit
Vosne-Romanée Premier Cru Aux Reignots,coffee,non_oak
Vosne-Romanée Premier Cru Aux Reignots,coffee,oak
Vosne-Romanée Premier Cru Les Suchots,coffee,non_oak
Vosne-Romanée Premier Cru Les Suchots,coffee,oak
Vosne-Romanée Premier Cru Les Suchots,green apple,tree_fruit
Vosne-Romanée Premier Cru Les Suchots,toast,microbio
Vosne-Romanée Premier Cru Les Suchots,toast,non_oak
Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize',citrus,citrus_fruit
Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize',cream,microbio
Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize',green apple,tree_fruit
Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize',toast,microbio
Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize',toast,non_oak
Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize',toasted bread,microbio
Vürsù Barbaresco Gallina,citrus,citrus_fruit
Vürsù Barbaresco Gallina,coffee,non_oak
Vürsù Barbaresco Gallina,coffee,oak
Vürsù Barbaresco Gallina,cream,microbio
Vürsù Barbaresco Gallina,toast,microbio
Vürsù Barbaresco Gallina,toast,non_oak
Vürsù Barbaresco Starderi,citrus,citrus_fruit
Vürsù Barbaresco Starderi,coffee,non_oak
Vürsù Barbaresco Starderi,coffee,oak
Vürsù Barbaresco Starderi,cream,microbio
Vürsù Barbaresco Starderi,toast,microbio
Vürsù Barbaresco Starderi,toast,non_oak
Vürsù Barbaresco Valeirano,citrus,citrus_fruit
Vürsù Barbaresco Valeirano,coffee,non_oak
Vürsù Barbaresco Valeirano,coffee,oak
Vürsù Barbaresco Valeirano,cream,microbio
Vürsù Barbaresco Valeirano,toast,microbio
Vürsù Barbaresco Valeirano,toast,non_oak
Vürsù Barolo Campè,citrus,citrus_fruit
Vürsù Barolo Campè,coffee,non_oak
Vürsù Barolo Campè,coffee,oak
